k,ct,n,h,td,p_pw
1,ELECTRICITY,GERMANY,13,7,1.4113749677539535
1,ELECTRICITY,GERMANY,13,8,1.4113749677539609
1,ELECTRICITY,GERMANY,13,9,1.4113749677539622
1,ELECTRICITY,GERMANY,13,10,1.4113749677539573
1,ELECTRICITY,GERMANY,13,11,1.411374967753958
1,ELECTRICITY,GERMANY,13,12,1.4113749677539664
1,ELECTRICITY,GERMANY,14,1,1.4113749677539624
1,ELECTRICITY,GERMANY,14,2,1.4113749677539642
1,ELECTRICITY,GERMANY,14,3,1.4113749677539515
1,ELECTRICITY,GERMANY,14,4,1.411374967753949
1,ELECTRICITY,GERMANY,14,5,1.4113749677539527
1,ELECTRICITY,GERMANY,14,6,1.411374967753955
1,ELECTRICITY,GERMANY,14,7,1.4113749677539464
1,ELECTRICITY,GERMANY,14,8,1.4113749677539678
1,ELECTRICITY,GERMANY,14,9,1.4113749677539604
1,ELECTRICITY,GERMANY,14,10,1.4113749677539544
1,ELECTRICITY,GERMANY,14,11,1.41137496775396
1,ELECTRICITY,GERMANY,14,12,1.4113749677539615
1,ELECTRICITY,GERMANY,15,1,1.4113749677539609
1,ELECTRICITY,GERMANY,15,2,1.4113749677539493
1,ELECTRICITY,GERMANY,15,3,1.411374967753953
1,ELECTRICITY,GERMANY,15,4,1.4113749677539602
1,ELECTRICITY,GERMANY,15,5,1.4113749677539602
1,ELECTRICITY,GERMANY,15,6,1.4113749677539493
1,ELECTRICITY,GERMANY,15,7,1.4113749677539593
1,ELECTRICITY,GERMANY,15,8,1.4113749677539622
1,ELECTRICITY,GERMANY,15,9,1.4113749677539587
1,ELECTRICITY,GERMANY,15,10,1.4113749677539527
1,ELECTRICITY,GERMANY,15,11,1.4113749677539609
1,ELECTRICITY,GERMANY,15,12,1.4113749677539584
1,ELECTRICITY,GERMANY,16,1,1.4113749677539558
1,ELECTRICITY,GERMANY,16,2,1.4113749677539469
1,ELECTRICITY,GERMANY,16,3,1.4113749677539533
1,ELECTRICITY,GERMANY,16,4,1.4113749677539527
1,ELECTRICITY,GERMANY,16,5,1.4113749677539544
1,ELECTRICITY,GERMANY,16,6,1.4113749677539593
1,ELECTRICITY,GERMANY,16,7,1.4113749677539642
1,ELECTRICITY,GERMANY,16,8,1.4113749677539615
1,ELECTRICITY,GERMANY,16,9,1.4113749677539538
1,ELECTRICITY,GERMANY,16,10,1.4113749677539564
1,ELECTRICITY,GERMANY,16,11,1.4113749677539593
1,ELECTRICITY,GERMANY,16,12,1.4113749677539558
1,ELECTRICITY,GERMANY,17,1,1.4113749677539558
1,ELECTRICITY,GERMANY,17,2,1.411374967753954
1,ELECTRICITY,GERMANY,17,3,1.411374967753961
1,ELECTRICITY,GERMANY,17,4,1.4113749677539598
1,ELECTRICITY,GERMANY,17,5,1.4113749677539693
1,ELECTRICITY,GERMANY,17,6,1.4113749677539598
1,ELECTRICITY,GERMANY,17,7,1.4113749677539502
1,ELECTRICITY,GERMANY,17,8,1.4113749677539618
1,ELECTRICITY,GERMANY,17,9,1.4113749677539638
1,ELECTRICITY,GERMANY,17,10,1.411374967753962
1,ELECTRICITY,GERMANY,17,11,1.4113749677539575
1,ELECTRICITY,GERMANY,17,12,1.4113749677539582
1,ELECTRICITY,GERMANY,18,1,1.4113749677539595
1,ELECTRICITY,GERMANY,18,2,1.4113749677539484
1,ELECTRICITY,GERMANY,18,3,1.411374967753961
1,ELECTRICITY,GERMANY,18,4,1.4113749677539618
1,ELECTRICITY,GERMANY,18,5,1.4113749677539598
1,ELECTRICITY,GERMANY,18,6,1.411374967753957
1,ELECTRICITY,GERMANY,18,7,1.4113749677539544
1,ELECTRICITY,GERMANY,18,8,1.411374967753947
1,ELECTRICITY,GERMANY,18,9,1.4113749677539482
1,ELECTRICITY,GERMANY,18,10,1.4113749677539613
1,ELECTRICITY,GERMANY,18,11,1.4113749677539547
1,ELECTRICITY,GERMANY,18,12,1.4113749677539644
1,ELECTRICITY,GERMANY,19,1,1.4113749677539602
1,ELECTRICITY,GERMANY,19,2,1.411374967753952
1,ELECTRICITY,GERMANY,19,3,1.4113749677539562
1,ELECTRICITY,GERMANY,19,4,1.4113749677539562
1,ELECTRICITY,GERMANY,19,5,1.4113749677539518
1,ELECTRICITY,GERMANY,19,6,1.4113749677539562
1,ELECTRICITY,GERMANY,19,7,1.41137496775396
1,ELECTRICITY,GERMANY,19,8,1.411374967753961
1,ELECTRICITY,GERMANY,19,9,1.4113749677539638
1,ELECTRICITY,GERMANY,19,10,1.4113749677539544
1,ELECTRICITY,GERMANY,19,11,1.4113749677539584
1,ELECTRICITY,GERMANY,19,12,1.4113749677539562
1,ELECTRICITY,GERMANY,20,1,1.4113749677539615
1,ELECTRICITY,GERMANY,20,2,1.4113749677539549
1,ELECTRICITY,GERMANY,20,3,1.4113749677539515
1,ELECTRICITY,GERMANY,20,4,1.4113749677539555
1,ELECTRICITY,GERMANY,20,5,1.4113749677539558
1,ELECTRICITY,GERMANY,20,6,1.411374967753961
1,ELECTRICITY,GERMANY,20,7,1.411374967753956
1,ELECTRICITY,GERMANY,20,8,1.4113749677539549
1,ELECTRICITY,GERMANY,20,9,1.4113749677539493
1,ELECTRICITY,GERMANY,20,10,1.4113749677539573
1,ELECTRICITY,GERMANY,20,11,1.411374967753958
1,ELECTRICITY,GERMANY,20,12,1.4113749677539558
1,ELECTRICITY,GERMANY,21,1,1.4113749677539547
1,ELECTRICITY,GERMANY,21,2,1.4113749677539535
1,ELECTRICITY,GERMANY,21,3,1.411374967753955
1,ELECTRICITY,GERMANY,21,4,1.4113749677539573
1,ELECTRICITY,GERMANY,21,5,1.4113749677539613
1,ELECTRICITY,GERMANY,21,6,1.4113749677539553
1,ELECTRICITY,GERMANY,21,7,1.411374967753955
1,ELECTRICITY,GERMANY,21,8,1.4113749677539569
1,ELECTRICITY,GERMANY,21,9,1.4113749677539627
1,ELECTRICITY,GERMANY,21,10,1.411374967753958
1,ELECTRICITY,GERMANY,21,11,1.411374967753955
1,ELECTRICITY,GERMANY,21,12,1.4113749677539558
1,ELECTRICITY,GERMANY,22,1,1.4113749677539584
1,ELECTRICITY,GERMANY,22,2,1.4113749677539515
1,ELECTRICITY,GERMANY,22,3,1.4113749677539609
1,ELECTRICITY,GERMANY,22,4,1.4113749677539573
1,ELECTRICITY,GERMANY,22,5,1.4113749677539518
1,ELECTRICITY,GERMANY,22,6,1.4113749677539584
1,ELECTRICITY,GERMANY,22,7,1.411374967753959
1,ELECTRICITY,GERMANY,22,8,1.4113749677539573
1,ELECTRICITY,GERMANY,22,9,1.4113749677539627
1,ELECTRICITY,GERMANY,22,10,1.4113749677539515
1,ELECTRICITY,GERMANY,22,11,1.41137496775396
1,ELECTRICITY,GERMANY,22,12,1.4113749677539515
1,ELECTRICITY,GERMANY,23,1,1.4113749677539518
1,ELECTRICITY,GERMANY,23,2,1.4113749677539538
1,ELECTRICITY,GERMANY,23,3,1.4113749677539527
1,ELECTRICITY,GERMANY,23,4,1.411374967753956
1,ELECTRICITY,GERMANY,23,5,1.4113749677539544
1,ELECTRICITY,GERMANY,23,6,1.411374967753961
1,ELECTRICITY,GERMANY,23,7,1.4113749677539542
1,ELECTRICITY,GERMANY,23,8,1.4113749677539584
1,ELECTRICITY,GERMANY,23,9,1.4113749677539547
1,ELECTRICITY,GERMANY,23,10,1.4113749677539602
1,ELECTRICITY,GERMANY,23,11,1.4113749677539567
1,ELECTRICITY,GERMANY,23,12,1.411374967753951
1,ELECTRICITY,GERMANY,24,1,1.4113749677539507
1,ELECTRICITY,GERMANY,24,2,1.411374967753963
1,ELECTRICITY,GERMANY,24,3,1.4113749677539589
1,ELECTRICITY,GERMANY,24,4,1.4113749677539595
1,ELECTRICITY,GERMANY,24,5,1.4113749677539507
1,ELECTRICITY,GERMANY,24,6,1.4113749677539558
1,ELECTRICITY,GERMANY,24,7,1.411374967753961
1,ELECTRICITY,GERMANY,24,8,1.4113749677539553
1,ELECTRICITY,GERMANY,24,9,1.4113749677539575
1,ELECTRICITY,GERMANY,24,10,1.411374967753956
1,ELECTRICITY,GERMANY,24,11,1.4113749677539589
1,ELECTRICITY,GERMANY,24,12,1.4113749677539507
1,HEAT_HIGH_T,GERMANY,1,1,0.823076461747426
1,HEAT_HIGH_T,GERMANY,1,2,0.823076461747426
1,HEAT_HIGH_T,GERMANY,1,3,0.823076461747426
1,HEAT_HIGH_T,GERMANY,1,4,0.823076461747426
1,HEAT_HIGH_T,GERMANY,1,5,0.823076461747426
1,HEAT_HIGH_T,GERMANY,1,6,0.823076461747426
1,HEAT_HIGH_T,GERMANY,1,7,0.823076461747426
1,HEAT_HIGH_T,GERMANY,1,8,0.823076461747426
1,HEAT_HIGH_T,GERMANY,1,9,0.823076461747426
1,HEAT_HIGH_T,GERMANY,1,10,0.823076461747426
1,HEAT_HIGH_T,GERMANY,1,11,0.823076461747426
1,HEAT_HIGH_T,GERMANY,1,12,0.823076461747426
1,HEAT_HIGH_T,GERMANY,2,1,0.823076461747426
1,HEAT_HIGH_T,GERMANY,2,2,0.823076461747426
1,HEAT_HIGH_T,GERMANY,2,3,0.823076461747426
1,HEAT_HIGH_T,GERMANY,2,4,0.823076461747426
1,HEAT_HIGH_T,GERMANY,2,5,0.823076461747426
1,HEAT_HIGH_T,GERMANY,2,6,0.823076461747426
1,HEAT_HIGH_T,GERMANY,2,7,0.823076461747426
1,HEAT_HIGH_T,GERMANY,2,8,0.823076461747426
1,HEAT_HIGH_T,GERMANY,2,9,0.823076461747426
1,HEAT_HIGH_T,GERMANY,2,10,0.823076461747426
1,HEAT_HIGH_T,GERMANY,2,11,0.823076461747426
1,HEAT_HIGH_T,GERMANY,2,12,0.823076461747426
1,HEAT_HIGH_T,GERMANY,3,1,0.823076461747426
1,HEAT_HIGH_T,GERMANY,3,2,0.823076461747426
1,HEAT_HIGH_T,GERMANY,3,3,0.823076461747426
1,HEAT_HIGH_T,GERMANY,3,4,0.823076461747426
1,HEAT_HIGH_T,GERMANY,3,5,0.823076461747426
1,HEAT_HIGH_T,GERMANY,3,6,0.823076461747426
1,HEAT_HIGH_T,GERMANY,3,7,0.823076461747426
1,HEAT_HIGH_T,GERMANY,3,8,0.823076461747426
1,HEAT_HIGH_T,GERMANY,3,9,0.823076461747426
1,HEAT_HIGH_T,GERMANY,3,10,0.823076461747426
1,HEAT_HIGH_T,GERMANY,3,11,0.823076461747426
1,HEAT_HIGH_T,GERMANY,3,12,0.823076461747426
1,HEAT_HIGH_T,GERMANY,4,1,0.823076461747426
1,HEAT_HIGH_T,GERMANY,4,2,0.823076461747426
1,HEAT_HIGH_T,GERMANY,4,3,0.823076461747426
1,HEAT_HIGH_T,GERMANY,4,4,0.823076461747426
1,HEAT_HIGH_T,GERMANY,4,5,0.823076461747426
1,HEAT_HIGH_T,GERMANY,4,6,0.823076461747426
1,HEAT_HIGH_T,GERMANY,4,7,0.823076461747426
1,HEAT_HIGH_T,GERMANY,4,8,0.823076461747426
1,HEAT_HIGH_T,GERMANY,4,9,0.823076461747426
1,HEAT_HIGH_T,GERMANY,4,10,0.823076461747426
1,HEAT_HIGH_T,GERMANY,4,11,0.823076461747426
1,HEAT_HIGH_T,GERMANY,4,12,0.823076461747426
1,HEAT_HIGH_T,GERMANY,5,1,0.823076461747426
1,HEAT_HIGH_T,GERMANY,5,2,0.823076461747426
1,HEAT_HIGH_T,GERMANY,5,3,0.823076461747426
1,HEAT_HIGH_T,GERMANY,5,4,0.823076461747426
1,HEAT_HIGH_T,GERMANY,5,5,0.823076461747426
1,HEAT_HIGH_T,GERMANY,5,6,0.823076461747426
1,HEAT_HIGH_T,GERMANY,5,7,0.823076461747426
1,HEAT_HIGH_T,GERMANY,5,8,0.823076461747426
1,HEAT_HIGH_T,GERMANY,5,9,0.823076461747426
1,HEAT_HIGH_T,GERMANY,5,10,0.823076461747426
1,HEAT_HIGH_T,GERMANY,5,11,0.823076461747426
1,HEAT_HIGH_T,GERMANY,5,12,0.823076461747426
1,HEAT_HIGH_T,GERMANY,6,1,0.823076461747426
1,HEAT_HIGH_T,GERMANY,6,2,0.823076461747426
1,HEAT_HIGH_T,GERMANY,6,3,0.823076461747426
1,HEAT_HIGH_T,GERMANY,6,4,0.823076461747426
1,HEAT_HIGH_T,GERMANY,6,5,0.823076461747426
1,HEAT_HIGH_T,GERMANY,6,6,0.823076461747426
1,HEAT_HIGH_T,GERMANY,6,7,0.823076461747426
1,HEAT_HIGH_T,GERMANY,6,8,0.823076461747426
1,HEAT_HIGH_T,GERMANY,6,9,0.823076461747426
1,HEAT_HIGH_T,GERMANY,6,10,0.823076461747426
1,HEAT_HIGH_T,GERMANY,6,11,0.823076461747426
1,HEAT_HIGH_T,GERMANY,6,12,0.823076461747426
1,HEAT_HIGH_T,GERMANY,7,1,0.823076461747426
1,HEAT_HIGH_T,GERMANY,7,2,0.823076461747426
1,HEAT_HIGH_T,GERMANY,7,3,0.823076461747426
1,HEAT_HIGH_T,GERMANY,7,4,0.823076461747426
1,HEAT_HIGH_T,GERMANY,7,5,0.823076461747426
1,HEAT_HIGH_T,GERMANY,7,6,0.823076461747426
1,HEAT_HIGH_T,GERMANY,7,7,0.823076461747426
1,HEAT_HIGH_T,GERMANY,7,8,0.823076461747426
1,HEAT_HIGH_T,GERMANY,7,9,0.823076461747426
1,HEAT_HIGH_T,GERMANY,7,10,0.823076461747426
1,HEAT_HIGH_T,GERMANY,7,11,0.823076461747426
1,HEAT_HIGH_T,GERMANY,7,12,0.823076461747426
1,HEAT_HIGH_T,GERMANY,8,1,0.823076461747426
1,HEAT_HIGH_T,GERMANY,8,2,0.823076461747426
1,HEAT_HIGH_T,GERMANY,8,3,0.823076461747426
1,HEAT_HIGH_T,GERMANY,8,4,0.823076461747426
1,HEAT_HIGH_T,GERMANY,8,5,0.823076461747426
1,HEAT_HIGH_T,GERMANY,8,6,0.823076461747426
1,HEAT_HIGH_T,GERMANY,8,7,0.823076461747426
1,HEAT_HIGH_T,GERMANY,8,8,0.823076461747426
1,HEAT_HIGH_T,GERMANY,8,9,0.823076461747426
1,HEAT_HIGH_T,GERMANY,8,10,0.823076461747426
1,HEAT_HIGH_T,GERMANY,8,11,0.823076461747426
1,HEAT_HIGH_T,GERMANY,8,12,0.823076461747426
1,HEAT_HIGH_T,GERMANY,9,1,0.823076461747426
1,HEAT_HIGH_T,GERMANY,9,2,0.823076461747426
1,HEAT_HIGH_T,GERMANY,9,3,0.823076461747426
1,HEAT_HIGH_T,GERMANY,9,4,0.823076461747426
1,HEAT_HIGH_T,GERMANY,9,5,0.823076461747426
1,HEAT_HIGH_T,GERMANY,9,6,0.823076461747426
1,HEAT_HIGH_T,GERMANY,9,7,0.823076461747426
1,HEAT_HIGH_T,GERMANY,9,8,0.823076461747426
1,HEAT_HIGH_T,GERMANY,9,9,0.823076461747426
1,HEAT_HIGH_T,GERMANY,9,10,0.823076461747426
1,HEAT_HIGH_T,GERMANY,9,11,0.823076461747426
1,HEAT_HIGH_T,GERMANY,9,12,0.823076461747426
1,HEAT_HIGH_T,GERMANY,10,1,0.823076461747426
1,HEAT_HIGH_T,GERMANY,10,2,0.823076461747426
1,HEAT_HIGH_T,GERMANY,10,3,0.823076461747426
1,HEAT_HIGH_T,GERMANY,10,4,0.823076461747426
1,HEAT_HIGH_T,GERMANY,10,5,0.823076461747426
1,HEAT_HIGH_T,GERMANY,10,6,0.823076461747426
1,HEAT_HIGH_T,GERMANY,10,7,0.823076461747426
1,HEAT_HIGH_T,GERMANY,10,8,0.823076461747426
1,HEAT_HIGH_T,GERMANY,10,9,0.823076461747426
1,HEAT_HIGH_T,GERMANY,10,10,0.823076461747426
1,HEAT_HIGH_T,GERMANY,10,11,0.823076461747426
1,HEAT_HIGH_T,GERMANY,10,12,0.823076461747426
1,HEAT_HIGH_T,GERMANY,11,1,0.823076461747426
1,HEAT_HIGH_T,GERMANY,11,2,0.823076461747426
1,HEAT_HIGH_T,GERMANY,11,3,0.823076461747426
1,HEAT_HIGH_T,GERMANY,11,4,0.823076461747426
1,HEAT_HIGH_T,GERMANY,11,5,0.823076461747426
1,HEAT_HIGH_T,GERMANY,11,6,0.823076461747426
1,HEAT_HIGH_T,GERMANY,11,7,0.823076461747426
1,HEAT_HIGH_T,GERMANY,11,8,0.823076461747426
1,HEAT_HIGH_T,GERMANY,11,9,0.823076461747426
1,HEAT_HIGH_T,GERMANY,11,10,0.823076461747426
1,HEAT_HIGH_T,GERMANY,11,11,0.823076461747426
1,HEAT_HIGH_T,GERMANY,11,12,0.823076461747426
1,HEAT_HIGH_T,GERMANY,12,1,0.823076461747426
1,HEAT_HIGH_T,GERMANY,12,2,0.823076461747426
1,HEAT_HIGH_T,GERMANY,12,3,0.823076461747426
1,HEAT_HIGH_T,GERMANY,12,4,0.823076461747426
1,HEAT_HIGH_T,GERMANY,12,5,0.823076461747426
1,HEAT_HIGH_T,GERMANY,12,6,0.823076461747426
1,HEAT_HIGH_T,GERMANY,12,7,0.823076461747426
1,HEAT_HIGH_T,GERMANY,12,8,0.823076461747426
1,HEAT_HIGH_T,GERMANY,12,9,0.823076461747426
1,HEAT_HIGH_T,GERMANY,12,10,0.823076461747426
1,HEAT_HIGH_T,GERMANY,12,11,0.823076461747426
1,HEAT_HIGH_T,GERMANY,12,12,0.823076461747426
1,HEAT_HIGH_T,GERMANY,13,1,0.823076461747426
1,HEAT_HIGH_T,GERMANY,13,2,0.823076461747426
1,HEAT_HIGH_T,GERMANY,13,3,0.823076461747426
1,HEAT_HIGH_T,GERMANY,13,4,0.823076461747426
1,HEAT_HIGH_T,GERMANY,13,5,0.823076461747426
1,HEAT_HIGH_T,GERMANY,13,6,0.823076461747426
1,HEAT_HIGH_T,GERMANY,13,7,0.823076461747426
1,HEAT_HIGH_T,GERMANY,13,8,0.823076461747426
1,HEAT_HIGH_T,GERMANY,13,9,0.823076461747426
1,HEAT_HIGH_T,GERMANY,13,10,0.823076461747426
1,HEAT_HIGH_T,GERMANY,13,11,0.823076461747426
1,HEAT_HIGH_T,GERMANY,13,12,0.823076461747426
1,HEAT_HIGH_T,GERMANY,14,1,0.823076461747426
1,HEAT_HIGH_T,GERMANY,14,2,0.823076461747426
1,HEAT_HIGH_T,GERMANY,14,3,0.823076461747426
1,HEAT_HIGH_T,GERMANY,14,4,0.823076461747426
1,HEAT_HIGH_T,GERMANY,14,5,0.823076461747426
1,HEAT_HIGH_T,GERMANY,14,6,0.823076461747426
1,HEAT_HIGH_T,GERMANY,14,7,0.823076461747426
1,HEAT_HIGH_T,GERMANY,14,8,0.823076461747426
1,HEAT_HIGH_T,GERMANY,14,9,0.823076461747426
1,HEAT_HIGH_T,GERMANY,14,10,0.823076461747426
1,HEAT_HIGH_T,GERMANY,14,11,0.823076461747426
1,HEAT_HIGH_T,GERMANY,14,12,0.823076461747426
1,HEAT_HIGH_T,GERMANY,15,1,0.823076461747426
1,HEAT_HIGH_T,GERMANY,15,2,0.823076461747426
1,HEAT_HIGH_T,GERMANY,15,3,0.823076461747426
1,HEAT_HIGH_T,GERMANY,15,4,0.823076461747426
1,HEAT_HIGH_T,GERMANY,15,5,0.823076461747426
1,HEAT_HIGH_T,GERMANY,15,6,0.823076461747426
1,HEAT_HIGH_T,GERMANY,15,7,0.823076461747426
1,HEAT_HIGH_T,GERMANY,15,8,0.823076461747426
1,HEAT_HIGH_T,GERMANY,15,9,0.823076461747426
1,HEAT_HIGH_T,GERMANY,15,10,0.823076461747426
1,HEAT_HIGH_T,GERMANY,15,11,0.823076461747426
1,HEAT_HIGH_T,GERMANY,15,12,0.823076461747426
1,HEAT_HIGH_T,GERMANY,16,1,0.823076461747426
1,HEAT_HIGH_T,GERMANY,16,2,0.823076461747426
1,HEAT_HIGH_T,GERMANY,16,3,0.823076461747426
1,HEAT_HIGH_T,GERMANY,16,4,0.823076461747426
1,HEAT_HIGH_T,GERMANY,16,5,0.823076461747426
1,HEAT_HIGH_T,GERMANY,16,6,0.823076461747426
1,HEAT_HIGH_T,GERMANY,16,7,0.823076461747426
1,HEAT_HIGH_T,GERMANY,16,8,0.823076461747426
1,HEAT_HIGH_T,GERMANY,16,9,0.823076461747426
1,HEAT_HIGH_T,GERMANY,16,10,0.823076461747426
1,HEAT_HIGH_T,GERMANY,16,11,0.823076461747426
1,HEAT_HIGH_T,GERMANY,16,12,0.823076461747426
1,HEAT_HIGH_T,GERMANY,17,1,0.823076461747426
1,HEAT_HIGH_T,GERMANY,17,2,0.823076461747426
1,HEAT_HIGH_T,GERMANY,17,3,0.823076461747426
1,HEAT_HIGH_T,GERMANY,17,4,0.823076461747426
1,HEAT_HIGH_T,GERMANY,17,5,0.823076461747426
1,HEAT_HIGH_T,GERMANY,17,6,0.823076461747426
1,HEAT_HIGH_T,GERMANY,17,7,0.823076461747426
1,HEAT_HIGH_T,GERMANY,17,8,0.823076461747426
1,HEAT_HIGH_T,GERMANY,17,9,0.823076461747426
1,HEAT_HIGH_T,GERMANY,17,10,0.823076461747426
1,HEAT_HIGH_T,GERMANY,17,11,0.823076461747426
1,HEAT_HIGH_T,GERMANY,17,12,0.823076461747426
1,HEAT_HIGH_T,GERMANY,18,1,0.823076461747426
1,HEAT_HIGH_T,GERMANY,18,2,0.823076461747426
1,HEAT_HIGH_T,GERMANY,18,3,0.823076461747426
1,HEAT_HIGH_T,GERMANY,18,4,0.823076461747426
1,HEAT_HIGH_T,GERMANY,18,5,0.823076461747426
1,HEAT_HIGH_T,GERMANY,18,6,0.823076461747426
1,HEAT_HIGH_T,GERMANY,18,7,0.823076461747426
1,HEAT_HIGH_T,GERMANY,18,8,0.823076461747426
1,HEAT_HIGH_T,GERMANY,18,9,0.823076461747426
1,HEAT_HIGH_T,GERMANY,18,10,0.823076461747426
1,HEAT_HIGH_T,GERMANY,18,11,0.823076461747426
1,HEAT_HIGH_T,GERMANY,18,12,0.823076461747426
1,HEAT_HIGH_T,GERMANY,19,1,0.823076461747426
1,HEAT_HIGH_T,GERMANY,19,2,0.823076461747426
1,HEAT_HIGH_T,GERMANY,19,3,0.823076461747426
1,HEAT_HIGH_T,GERMANY,19,4,0.823076461747426
1,HEAT_HIGH_T,GERMANY,19,5,0.823076461747426
1,HEAT_HIGH_T,GERMANY,19,6,0.823076461747426
1,HEAT_HIGH_T,GERMANY,19,7,0.823076461747426
1,HEAT_HIGH_T,GERMANY,19,8,0.823076461747426
1,HEAT_HIGH_T,GERMANY,19,9,0.823076461747426
1,HEAT_HIGH_T,GERMANY,19,10,0.823076461747426
1,HEAT_HIGH_T,GERMANY,19,11,0.823076461747426
1,HEAT_HIGH_T,GERMANY,19,12,0.823076461747426
1,HEAT_HIGH_T,GERMANY,20,1,0.823076461747426
1,HEAT_HIGH_T,GERMANY,20,2,0.823076461747426
1,HEAT_HIGH_T,GERMANY,20,3,0.823076461747426
1,HEAT_HIGH_T,GERMANY,20,4,0.823076461747426
1,HEAT_HIGH_T,GERMANY,20,5,0.823076461747426
1,HEAT_HIGH_T,GERMANY,20,6,0.823076461747426
1,HEAT_HIGH_T,GERMANY,20,7,0.823076461747426
1,HEAT_HIGH_T,GERMANY,20,8,0.823076461747426
1,HEAT_HIGH_T,GERMANY,20,9,0.823076461747426
1,HEAT_HIGH_T,GERMANY,20,10,0.823076461747426
1,HEAT_HIGH_T,GERMANY,20,11,0.823076461747426
1,HEAT_HIGH_T,GERMANY,20,12,0.823076461747426
1,HEAT_HIGH_T,GERMANY,21,1,0.823076461747426
1,HEAT_HIGH_T,GERMANY,21,2,0.823076461747426
1,HEAT_HIGH_T,GERMANY,21,3,0.823076461747426
1,HEAT_HIGH_T,GERMANY,21,4,0.823076461747426
1,HEAT_HIGH_T,GERMANY,21,5,0.823076461747426
1,HEAT_HIGH_T,GERMANY,21,6,0.823076461747426
1,HEAT_HIGH_T,GERMANY,21,7,0.823076461747426
1,HEAT_HIGH_T,GERMANY,21,8,0.823076461747426
1,HEAT_HIGH_T,GERMANY,21,9,0.823076461747426
1,HEAT_HIGH_T,GERMANY,21,10,0.823076461747426
1,HEAT_HIGH_T,GERMANY,21,11,0.823076461747426
1,HEAT_HIGH_T,GERMANY,21,12,0.823076461747426
1,HEAT_HIGH_T,GERMANY,22,1,0.823076461747426
1,HEAT_HIGH_T,GERMANY,22,2,0.823076461747426
1,HEAT_HIGH_T,GERMANY,22,3,0.823076461747426
1,HEAT_HIGH_T,GERMANY,22,4,0.823076461747426
1,HEAT_HIGH_T,GERMANY,22,5,0.823076461747426
1,HEAT_HIGH_T,GERMANY,22,6,0.823076461747426
1,HEAT_HIGH_T,GERMANY,22,7,0.823076461747426
1,HEAT_HIGH_T,GERMANY,22,8,0.823076461747426
1,HEAT_HIGH_T,GERMANY,22,9,0.823076461747426
1,HEAT_HIGH_T,GERMANY,22,10,0.823076461747426
1,HEAT_HIGH_T,GERMANY,22,11,0.823076461747426
1,HEAT_HIGH_T,GERMANY,22,12,0.823076461747426
1,HEAT_HIGH_T,GERMANY,23,1,0.823076461747426
1,HEAT_HIGH_T,GERMANY,23,2,0.823076461747426
1,HEAT_HIGH_T,GERMANY,23,3,0.823076461747426
1,HEAT_HIGH_T,GERMANY,23,4,0.823076461747426
1,HEAT_HIGH_T,GERMANY,23,5,0.823076461747426
1,HEAT_HIGH_T,GERMANY,23,6,0.823076461747426
1,HEAT_HIGH_T,GERMANY,23,7,0.823076461747426
1,HEAT_HIGH_T,GERMANY,23,8,0.823076461747426
1,HEAT_HIGH_T,GERMANY,23,9,0.823076461747426
1,HEAT_HIGH_T,GERMANY,23,10,0.823076461747426
1,HEAT_HIGH_T,GERMANY,23,11,0.823076461747426
1,HEAT_HIGH_T,GERMANY,23,12,0.823076461747426
1,HEAT_HIGH_T,GERMANY,24,1,0.823076461747426
1,HEAT_HIGH_T,GERMANY,24,2,0.823076461747426
1,HEAT_HIGH_T,GERMANY,24,3,0.823076461747426
1,HEAT_HIGH_T,GERMANY,24,4,0.823076461747426
1,HEAT_HIGH_T,GERMANY,24,5,0.823076461747426
1,HEAT_HIGH_T,GERMANY,24,6,0.823076461747426
1,HEAT_HIGH_T,GERMANY,24,7,0.823076461747426
1,HEAT_HIGH_T,GERMANY,24,8,0.823076461747426
1,HEAT_HIGH_T,GERMANY,24,9,0.823076461747426
1,HEAT_HIGH_T,GERMANY,24,10,0.823076461747426
1,HEAT_HIGH_T,GERMANY,24,11,0.823076461747426
1,HEAT_HIGH_T,GERMANY,24,12,0.823076461747426
1,HEAT_LOW_T_DECEN,GERMANY,1,1,0.7417971582255378
1,HEAT_LOW_T_DECEN,GERMANY,1,2,0.7417971582255418
1,HEAT_LOW_T_DECEN,GERMANY,1,3,0.7417971582255353
1,HEAT_LOW_T_DECEN,GERMANY,1,4,0.741797158225537
1,HEAT_LOW_T_DECEN,GERMANY,1,5,0.7417971582255408
1,HEAT_LOW_T_DECEN,GERMANY,1,6,0.7417971582255362
1,HEAT_LOW_T_DECEN,GERMANY,1,7,0.741797158225537
1,HEAT_LOW_T_DECEN,GERMANY,1,8,0.7417971582255356
1,HEAT_LOW_T_DECEN,GERMANY,1,9,0.7417971582255368
1,HEAT_LOW_T_DECEN,GERMANY,1,10,0.7417971582255367
1,HEAT_LOW_T_DECEN,GERMANY,1,11,0.741797158225534
1,HEAT_LOW_T_DECEN,GERMANY,1,12,0.7417971582255348
1,HEAT_LOW_T_DECEN,GERMANY,2,1,0.7417971582255368
1,HEAT_LOW_T_DECEN,GERMANY,2,2,0.7417971582255363
1,HEAT_LOW_T_DECEN,GERMANY,2,3,0.7417971582255356
1,HEAT_LOW_T_DECEN,GERMANY,2,4,0.7417971582255336
1,HEAT_LOW_T_DECEN,GERMANY,2,5,0.7417971582255375
